11,http://cache.wine.com/labels/117111l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fNewton-Unfiltered-Merlot-2007%2fwine%2f117111%2fdetail.aspx%3f,2010,Newton Vineyard
12,http://cache.wine.com/labels/85304l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMiner-Stagecoach-Vineyard-Merlot-2001%2fwine%2f85304%2fdetail.aspx%3f,2009,Miner Winery
13,http://cache.wine.com/labels/118273l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMatanzas-Creek-Merlot-2007%2fwine%2f118273%2fdetail.aspx%3f,2010,Matanzas Creek
14,http://cache.wine.com/labels/126171l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fFrogs-Leap-Merlot-2011%2fwine%2f126171%2fdetail.aspx%3f,2011,Frog's Leap
15,http://cache.wine.com/labels/127613l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fCa-Montini-Trentino-Pinot-Grigio-2012%2fwine%2f127613%2fdetail.aspx%3f,2011,Ca' Montini
16,http://cache.wine.com/labels/124973l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fFreemark-Abbey-Merlot-2011%2fwine%2f124973%2fdetail.aspx%3f,2011,Freemark Abbey
17,http://cache.wine.com/labels/118580l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fFerrari-Carano-Merlot-2010%2fwine%2f118580%2fdetail.aspx%3f,2010,Ferrari-Carano
18,http://cache.wine.com/labels/123638l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLouis-Jadot-Morgon-Ch-des-Jacques-2009%2fwine%2f123638%2fdetail.aspx%3f,2009,Maison Louis Jadot
19,http://cache.wine.com/labels/123203l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLes-Cretes-Pinot-Noir-2010%2fwine%2f123203%2fdetail.aspx%3f,2010,Les Cretes
20,http://cache.wine.com/labels/111999l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMacMurray-Ranch-Sonoma-Coast-Pinot-Noir-2009%2fwine%2f111999%2fdetail.aspx%3f,2009,MacMurray Ranch
21,http://cache.wine.com/labels/115395l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fFerrari-Carano-Fume-Blanc-2011%2fwine%2f115395%2fdetail.aspx%3f,2012,Ferrari-Carano
22,http://cache.wine.com/labels/111135l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fStags-Leap-Winery-Cabernet-Sauvignon-2008%2fwine%2f111135%2fdetail.aspx%3f,2008,Stags' Leap Winery
23,http://cache.wine.com/labels/107567l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fStags-Leap-Winery-Cabernet-Sauvignon-2007%2fwine%2f107567%2fdetail.aspx%3f,2007,Stags' Leap Winery
24,http://cache.wine.com/labels/113925l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fFairview-Viognier-2009%2fwine%2f113925%2fdetail.aspx%3f,2009,Fairview
25,http://cache.wine.com/labels/114320l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fFrancis-Ford-Coppola-Votre-Sante-Chardonnay-2010%2fwine%2f114320%2fdetail.aspx%3f,2010,Francis Ford Coppola Winery
26,http://cache.wine.com/labels/113619l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDuckhorn-Three-Palms-Merlot-2007%2fwine%2f113619%2fdetail.aspx%3f,2007,Duckhorn Vineyards
27,http://cache.wine.com/labels/119587l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDomaine-Roquesante-Cotes-de-Provence-Rose-Cuvee-2011%2fwine%2f119587%2fdetail.aspx%3f,2011,Domaine Roquesante
28,http://cache.wine.com/labels/116732l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fJoseph-Phelps-Cabernet-Sauvignon-2009%2fwine%2f116732%2fdetail.aspx%3f,2009,Joseph Phelps Vineyards
29,http://cache.wine.com/labels/120628l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDuckhorn-Napa-Merlot-2010%2fwine%2f120628%2fdetail.aspx%3f,2010,Duckhorn Vineyards
30,http://cache.wine.com/labels/111406l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fJoseph-Phelps-Cabernet-Sauvignon-2008%2fwine%2f111406%2fdetail.aspx%3f,2008,Joseph Phelps Vineyards
31,http://cache.wine.com/labels/115687l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fChateau-dEsclans-Whispering-Angel-Rose-2011%2fwine%2f115687%2fdetail.aspx%3f,2011,Ch�teau D'Esclans
32,http://cache.wine.com/labels/116736l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMacMurray-Ranch-Willamette-Valley-Pinot-Noir-2009%2fwine%2f116736%2fdetail.aspx%3f,2009,MacMurray Ranch
33,http://cache.wine.com/labels/109208l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMacMurray-Ranch-Willamette-Valley-Pinot-Noir-2008%2fwine%2f109208%2fdetail.aspx%3f,2008,MacMurray Ranch
34,http://cache.wine.com/labels/114708l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLange-Winery-Willamette-Valley-Pinot-Noir-2009%2fwine%2f114708%2fdetail.aspx%3f,2009,Lange Winery
35,http://cache.wine.com/labels/109843l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLouis-Martini-Sonoma-Cabernet-Sauvignon-2009%2fwine%2f109843%2fdetail.aspx%3f,2009,Louis Martini
36,http://cache.wine.com/labels/116882l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fQupe-Central-Coast-Syrah-2010%2fwine%2f116882%2fdetail.aspx%3f,2010,Qupe
37,http://cache.wine.com/labels/114679l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fAngulo-Innocenti-Cabernet-Sauvignon-2010%2fwine%2f114679%2fdetail.aspx%3f,2011,Angulo Innocenti
38,http://cache.wine.com/labels/113838l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDavis-Bynum-Pinot-Noir-2010%2fwine%2f113838%2fdetail.aspx%3f,2010,Davis Bynum
39,http://cache.wine.com/labels/126750l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fChateau-Montelena-Napa-Valley-Chardonnay-2011%2fwine%2f126750%2fdetail.aspx%3f,2011,Chateau Montelena
40,http://cache.wine.com/labels/112644l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDona-Paula-Estate-Malbec-2010%2fwine%2f112644%2fdetail.aspx%3f,2010,Dona Paula
41,http://cache.wine.com/labels/128180l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fTablas-Creek-Esprit-de-Tablas-Blanc-2011%2fwine%2f128180%2fdetail.aspx%3f,2011,Tablas Creek Vineyard
42,http://cache.wine.com/labels/117664l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fJoel-Gott-Blend-No-815-Cabernet-Sauvignon-2010%2fwine%2f117664%2fdetail.aspx%3f,2010,Joel Gott
43,http://cache.wine.com/labels/83573l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLouis-Jadot-Bourgogne-Pinot-Noir-2002%2fwine%2f83573%2fdetail.aspx%3f,2009,Maison Louis Jadot
44,http://cache.wine.com/labels/122160l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLandmark-Overlook-Chardonnay-2011%2fwine%2f122160%2fdetail.aspx%3f,2011,Landmark Vineyards
45,http://cache.wine.com/labels/117478l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fErnesto-Catena-Selections-Padrillos-Malbec-2011%2fwine%2f117478%2fdetail.aspx%3f,2011,Ernesto Catena Selections
46,http://cache.wine.com/labels/118680l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMain-Street-Cabernet-Sauvignon-2009%2fwine%2f118680%2fdetail.aspx%3f,2009,Main Street
47,http://cache.wine.com/labels/116277l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fThe-Seeker-Pinot-Noir-2010%2fwine%2f116277%2fdetail.aspx%3f,2010,The Seeker
48,http://cache.wine.com/labels/62642l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fTrinity-Oaks-Cabernet-Sauvignon-2000%2fwine%2f62642%2fdetail.aspx%3f,2011,Trinity Oaks
49,http://cache.wine.com/labels/58639l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fTrinity-Oaks-Merlot-2000%2fwine%2f58639%2fdetail.aspx%3f,2010,Trinity Oaks
50,http://cache.wine.com/labels/116301l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fBuena-Vista-Carneros-Pinot-Noir-2009%2fwine%2f116301%2fdetail.aspx%3f,2009,Buena Vista Winery
51,http://cache.wine.com/labels/116301l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fBuena-Vista-Carneros-Pinot-Noir-2009%2fwine%2f116301%2fdetail.aspx%3f,2008,Buena Vista Winery
52,http://cache.wine.com/labels/108526l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fBuena-Vista-Carneros-Pinot-Noir-2007%2fwine%2f108526%2fdetail.aspx%3f,2007,Buena Vista Winery
53,http://cache.wine.com/labels/102333l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fBuena-Vista-Carneros-Pinot-Noir-2006%2fwine%2f102333%2fdetail.aspx%3f,2006,Buena Vista Winery
54,http://cache.wine.com/labels/95996l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLouis-Jadot-Nuits-Saint-Georges-2006%2fwine%2f95996%2fdetail.aspx%3f,2006,Maison Louis Jadot
55,http://cache.wine.com/labels/111891l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDomaine-Carneros-Pinot-Noir-2009%2fwine%2f111891%2fdetail.aspx%3f,2009,Domaine Carneros
56,http://cache.wine.com/labels/109439l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMacMurray-Ranch-Central-Coast-Pinot-Noir-2009%2fwine%2f109439%2fdetail.aspx%3f,2009,MacMurray Ranch
57,http://cache.wine.com/labels/120246l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fRodney-Strong-Estate-Pinot-Noir-2011%2fwine%2f120246%2fdetail.aspx%3f,2011,Rodney Strong Vineyards
58,http://cache.wine.com/labels/119568l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLouis-Roederer-Cristal-Brut-2005%2fwine%2f119568%2fdetail.aspx%3f,2005,Louis Roederer
59,http://cache.wine.com/labels/115999l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMarques-de-Riscal-Proximo-2009%2fwine%2f115999%2fdetail.aspx%3f,2009,Marques de Riscal
60,http://cache.wine.com/labels/111451l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fPorcupine-Ridge-Cabernet-Sauvignon-2010%2fwine%2f111451%2fdetail.aspx%3f,2010,Porcupine Ridge
61,http://cache.wine.com/labels/114199l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLouis-Jadot-Pouilly-Fuisse-2010%2fwine%2f114199%2fdetail.aspx%3f,2010,Maison Louis Jadot
62,http://cache.wine.com/labels/106764l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fRodney-Strong-Reserve-Chardonnay-2008%2fwine%2f106764%2fdetail.aspx%3f,2008,Rodney Strong Vineyards
63,http://cache.wine.com/labels/97781l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fRodney-Strong-Reserve-Chardonnay-2007%2fwine%2f97781%2fdetail.aspx%3f,2007,Rodney Strong Vineyards
64,http://cache.wine.com/labels/114413l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDavis-Bynum-Chardonnay-2010%2fwine%2f114413%2fdetail.aspx%3f,2010,Davis Bynum
65,http://cache.wine.com/labels/110395l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDavis-Bynum-Chardonnay-2009%2fwine%2f110395%2fdetail.aspx%3f,2008,Davis Bynum
66,http://cache.wine.com/labels/111996l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fMacMurray-Ranch-Sonoma-Coast-Chardonnay-2009%2fwine%2f111996%2fdetail.aspx%3f,2009,MacMurray Ranch
67,http://cache.wine.com/labels/115847l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fWilliam-Hill-Chardonnay-2010%2fwine%2f115847%2fdetail.aspx%3f,2010,William Hill Winery
68,http://cache.wine.com/labels/116884l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fPascal-Jolivet-Sancerre-2011%2fwine%2f116884%2fdetail.aspx%3f,2011,Pascal Jolivet
69,http://cache.wine.com/labels/118412l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fJJ-Vincent-Pouilly-Fuisse-Marie-Antoinette-2010%2fwine%2f118412%2fdetail.aspx%3f,2010,J.J. Vincent
70,http://cache.wine.com/labels/93116l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fCanard-Duchene-Authentic-Brut%2fwine%2f93116%2fdetail.aspx%3f,-1,Canard-Duchene
71,http://cache.wine.com/labels/118550l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fJean-Luc-Colombo-Viognier-La-Violette-2011%2fwine%2f118550%2fdetail.aspx%3f,2011,Jean-Luc Colombo
72,http://cache.wine.com/labels/58637l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fTrinity-Oaks-Chardonnay-2000%2fwine%2f58637%2fdetail.aspx%3f,2011,Trinity Oaks
73,http://cache.wine.com/labels/110659l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fCanard-Duchene-Authentic-Brut-Rose%2fwine%2f110659%2fdetail.aspx%3f,NULL,Canard-Duchene
74,http://cache.wine.com/labels/114912l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fScala-Dei-Negre-2010%2fwine%2f114912%2fdetail.aspx%3f,2010,Scala Dei
75,http://cache.wine.com/labels/20128l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fPiper-Heidsieck-Brut-Cuvee%2fwine%2f20128%2fdetail.aspx%3f,-1,Piper-Heidsieck
76,http://cache.wine.com/labels/528l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fVeuve-Clicquot-Brut-Yellow-Label%2fwine%2f528%2fdetail.aspx%3f,-1,Veuve Clicquot
77,http://cache.wine.com/labels/273l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDomaine-Chandon-Brut-Classic%2fwine%2f273%2fdetail.aspx%3f,-1,Domaine Chandon
78,http://cache.wine.com/labels/106088l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDom-Perignon-2002%2fwine%2f106088%2fdetail.aspx%3f,2002,Dom Perignon
79,http://cache.wine.com/labels/107401l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fLouis-Roederer-Cristal-Brut-2004%2fwine%2f107401%2fdetail.aspx%3f,2004,Louis Roederer
80,http://cache.wine.com/labels/273l.jpg,http://click.linksynergy.com/fs-bin/click?id=kGlYcEx49rg&subid=0&offerid=141136.1&type=10&tmpid=4179&RD_PARM1=http%3a%2f%2fwww.wine.com%2fv6%2fDomaine-Chandon-Brut-Classic%2fwine%2f273%2fdetail.aspx%3f,-1,Domaine Chandon
